source_ip,destination_ip,protocol,source_port,destination_port,bytes_transferred,packets_sent,packets_received,timestamp,service_type,encryption,authentication,access_control,data_encryption,data_integrity,error_detection,error_correction,compression,routing_protocol,packet_size,latency,response_time,connection_duration,connection_status,class
18466,18466,0,2370,7545,8109,9421,7106,6543,0,9282,5198,4847,661,4985,9843,2718,2222,1963,2713,9259,6109,8177,0,1
18467,18467,2,3199,1737,6601,4972,2532,1747,5,7173,2389,5717,2951,4534,8043,2750,3777,3912,7030,1866,872,692,3,1
18468,18468,2,8691,6853,5103,7838,2177,4454,2,5592,605,3561,7885,7229,3439,1502,4189,3230,3740,8960,5952,8027,0,1
18469,18469,1,9588,1433,553,9095,1182,5045,4,7486,9007,9509,4854,9208,8971,8801,5141,3511,9724,376,3631,8943,0,0
18470,18470,0,385,5217,5594,5281,7886,1337,2,9422,948,4657,4042,9047,9214,1730,9972,9586,6256,1945,5308,3993,2,0
18471,18471,1,1868,2605,7088,2858,3454,5517,3,6578,8516,708,1668,3859,7149,6858,492,5109,9245,1615,5744,6557,1,1
18472,18472,0,6470,3511,6545,9608,1236,3033,3,1259,2145,6835,4334,9164,6782,4617,4359,7271,9168,3420,9615,4802,2,1
18473,18473,0,9384,2739,5399,7358,9743,2435,5,3328,9973,8515,9557,2617,9030,3555,9914,1389,2032,7931,7699,4206,0,0
18474,18474,1,9340,8775,5714,8413,5871,4935,3,5019,3594,8532,6379,5460,3447,8788,6173,6136,7463,8177,7072,1108,3,1
18475,18475,1,7798,9170,3734,6106,9897,8314,2,1973,8578,6188,6479,2209,2611,1555,7996,7830,9384,8540,1068,1421,3,1
18476,18476,2,9097,4615,8897,9435,4848,1931,3,643,8382,8205,3609,6189,8336,4535,1842,5686,7610,8186,9263,128,3,0
18477,18477,0,6870,2951,7619,8766,1365,1374,0,2673,9454,744,2621,7638,4611,850,7305,2252,7512,7179,7051,5879,2,0
18478,18478,1,2684,6824,7398,2876,3919,7095,5,5927,6545,3142,1409,4800,2050,8142,9969,6522,9917,5709,9782,3579,3,1
18479,18479,1,245,7495,7703,8274,4574,777,3,628,7250,2617,1472,6247,1900,197,4205,9015,9174,3795,4113,4658,0,0
18480,18480,0,9100,8802,7032,8242,5705,1886,1,5771,2307,6338,9,447,2681,5703,6113,1709,7964,5844,7384,3011,0,0
18481,18481,1,9067,3496,6340,4222,1761,2061,3,699,327,2676,7276,6462,2482,3973,6796,7238,9258,4428,8195,9804,2,0
18482,18482,0,4929,173,9669,1114,6652,8275,4,5269,9856,2628,7306,413,374,5,8734,1668,469,9232,7108,4889,0,0
18483,18483,0,9411,264,3976,8431,8345,145,4,8172,3557,7317,553,6471,5579,742,9606,8977,692,3742,1590,9268,0,1
18484,18484,0,8150,4983,9759,5633,752,6566,2,3899,6017,7706,7264,5337,3086,6905,8453,2398,1116,9931,1371,5208,3,0
18485,18485,1,231,4523,2839,6116,2407,6537,4,1236,5547,6328,5073,3489,6344,3329,2644,4183,3935,2586,4108,9297,2,0
18486,18486,0,4825,2933,1001,3640,2069,7928,5,1029,5463,6628,1174,3538,8778,204,6683,980,2223,6963,1775,9355,1,0
18487,18487,2,294,5623,1782,1886,6698,4866,3,6978,8935,7376,2248,5383,4954,7614,6999,5447,3682,7820,4419,2942,0,0
18488,18488,2,1169,8799,2596,1729,3864,6963,5,3816,7096,7375,2796,433,8785,9911,8312,3874,5902,8573,497,7564,3,0
18489,18489,2,548,3883,420,1637,6639,6222,1,9746,9486,7578,7666,5090,5439,3598,7804,5728,5,3749,7396,7884,1,1
18490,18490,1,7506,5682,4484,6925,699,3706,3,8402,3455,1742,6782,5990,8707,7491,3480,9940,9952,2967,2897,7559,3,0
18491,18491,0,6662,8879,7150,3024,2730,858,1,4315,1192,4874,1327,4733,1849,3074,6203,3851,8278,6458,9142,4485,1,0
18492,18492,1,9069,9329,1884,7677,39,4984,0,7709,639,1443,9224,3576,5818,783,2916,5172,4028,2207,2810,6328,1,1
18493,18493,0,1272,2573,3515,9226,8218,5916,3,8534,341,6563,6972,1896,6029,7744,6503,9042,1049,3728,6589,3519,2,1
18494,18494,0,957,7433,2929,402,289,1113,2,2869,2933,228,1198,3074,4234,7140,7439,778,866,5172,6199,7477,3,0
18495,18495,1,2654,129,1464,1287,7546,759,2,7260,5544,6233,9300,161,3305,8170,1151,4983,4941,2756,2494,8831,0,0
18496,18496,1,3760,9943,8835,5985,2474,9069,1,3096,4227,3736,1413,7664,5321,1745,7151,2350,6511,815,5537,5332,2,0
18497,18497,1,6493,32,6005,448,6859,2026,5,7778,9957,4726,9382,2417,3575,4855,4166,4380,6432,6569,7538,6360,0,0
18498,18498,0,5782,9032,4292,7884,1284,5412,2,3495,7533,6942,7114,2935,8586,4650,6129,9955,1634,4179,9098,4219,2,0
18499,18499,0,2922,2913,3291,6797,7171,1669,3,7066,3914,5976,3623,8292,3975,2284,2352,1458,6318,131,3171,3247,0,1
18500,18500,0,2616,6910,8993,9242,9029,9984,5,580,7670,2369,6322,3122,2061,8278,9516,6566,8662,8969,5185,6028,3,0
18501,18501,0,7812,2392,9320,3629,7645,5668,4,9774,9201,2728,7773,5550,9337,1502,2703,8133,9925,9141,271,4088,0,1
18502,18502,2,899,1507,221,9809,9122,3158,4,2056,3942,4474,8335,1586,7842,1437,505,9191,8625,7215,8250,9116,3,1
18503,18503,0,7889,3566,4309,2740,6273,3265,0,2957,1944,2494,4849,600,7236,4803,5912,7459,6113,4508,3787,6693,0,1
18504,18504,0,4319,1319,5917,3859,5606,7265,3,5848,4469,1990,643,2920,1745,7545,3550,6205,3349,6943,9628,723,2,0
18505,18505,2,3004,5419,8884,6820,5728,5811,0,5440,2569,4111,8792,7280,5777,4451,5622,3585,3842,8478,4291,4415,3,1
18506,18506,2,4138,2558,1758,4732,5841,399,2,1580,9845,3869,5968,4805,7658,2468,2331,8491,2421,9435,7379,6636,1,1
18507,18507,1,134,4845,4853,2224,5483,2523,1,8212,6663,5899,600,6443,5540,3106,4781,5153,8533,7175,7464,5002,2,0
18508,18508,0,2565,3277,3665,2879,1535,8268,3,4813,235,4911,4732,7136,9351,6742,5696,393,4433,8827,2439,9115,3,0
18509,18509,2,4403,1141,119,3922,6248,1763,2,2043,5932,6286,1907,9387,6580,5587,4116,8833,5857,2355,5381,5792,1,1
18510,18510,2,1325,2681,5232,8873,1078,971,0,8937,3622,1700,1320,6565,6248,8378,3741,3171,9611,3285,7964,522,0,0
18511,18511,2,3811,8843,9076,7908,8218,9021,1,9705,5810,9392,9282,1602,823,5579,861,6750,1489,7293,7475,8583,0,1
18512,18512,1,3304,7309,2627,3260,6406,1057,5,9128,9128,3754,1418,4757,1103,4426,1811,3166,2260,8725,8727,4468,2,1
18513,18513,2,4132,1865,3109,2504,8566,5361,1,624,4051,1949,5124,1455,2032,6263,3121,8422,1908,9909,2290,7096,3,0
18514,18514,2,3795,1062,2121,9540,5501,1493,1,3439,3465,5249,3437,9538,353,3708,8157,6268,7610,6244,5290,2466,0,0
18515,18515,2,7846,9794,3142,3349,2978,53,1,2029,3655,3918,1824,8136,2386,4578,758,5132,7319,1910,7933,5204,3,0
18516,18516,2,8539,6901,1413,6403,773,1567,1,6404,3470,2464,7297,9385,5621,7736,8782,5596,4795,7967,1008,459,0,0
18517,18517,2,3263,7769,3550,1651,4593,2422,2,7845,7246,8465,9969,2746,4924,4008,84,1252,3997,3018,778,6102,0,0
18518,18518,1,2773,3702,3546,8185,7214,9680,3,1954,7215,2911,401,5475,5616,9605,5699,513,4896,6710,3051,8977,0,0
18519,18519,1,4596,3805,1155,4691,700,4114,0,2148,7455,4585,3655,3205,9334,6225,7011,7571,9021,8721,4515,4995,2,0
18520,18520,0,2678,2094,8710,7861,721,1297,0,7050,995,2624,7232,7593,9577,2072,5878,4300,1469,7116,2709,1345,0,1
18521,18521,1,3732,3261,156,8116,8508,1062,5,1065,3747,7862,7029,6202,6555,7877,4255,5618,2383,577,2985,290,3,0
18522,18522,0,5463,9389,7548,8126,4453,9380,0,1531,9469,7237,1324,6025,8393,9990,1167,5757,1680,5578,6629,1073,2,1
18523,18523,2,6449,6341,2849,1984,5062,6389,4,2222,5609,1357,4259,1886,1444,5635,2313,4195,6759,873,5808,1742,3,0
18524,18524,0,8001,9001,7515,3866,8232,9,2,7617,877,9426,9595,4021,346,6219,7951,4450,1166,6744,2692,8096,2,1
18525,18525,2,2868,8586,245,1416,2572,1163,5,5668,9465,425,6894,9796,2051,7567,4160,7045,8223,2027,5857,2736,3,1
18526,18526,2,5610,9586,7761,4566,5682,8832,4,6877,2493,2473,4074,6993,3132,2979,8036,1186,6245,1081,2180,3934,2,1
18527,18527,2,4794,9161,6451,5256,2122,887,0,8916,2018,102,6,1566,968,2348,699,9974,8351,2845,2564,5464,1,0
18528,18528,1,903,4758,5245,6065,8191,1450,0,7608,576,1470,1867,8118,7458,1616,370,3834,3880,7660,7342,6508,0,0
18529,18529,0,8873,4316,2621,3474,4210,3697,3,6380,9911,6972,7899,1326,6971,2731,1339,9810,6320,1833,786,5487,0,0
18530,18530,0,9664,1122,5238,3704,9846,5467,5,2302,8899,2118,400,8107,1085,773,6419,3775,4512,5009,304,8068,3,0
18531,18531,0,2835,7869,626,8248,6292,2337,3,4250,3277,3425,7807,3964,193,2507,3421,4245,2750,2130,7377,7727,3,0
18532,18532,0,9547,5510,1417,4098,6311,9259,1,2113,1442,8614,6481,1149,4062,2297,811,1743,932,6384,1803,6073,1,1
18533,18533,1,5844,2179,4941,9232,3328,9662,0,6233,2149,4091,3308,9709,6191,3133,8041,8377,8901,7067,1914,7894,2,1
18534,18534,0,4064,9447,5530,7860,3214,4531,2,7200,5119,7640,8329,7428,2219,3672,7562,2911,694,9641,565,8153,0,1
18535,18535,2,474,5266,9667,6383,8288,6035,1,8257,1751,6361,2893,2236,590,6678,6081,4528,8656,2622,9463,5977,1,1
18536,18536,2,3097,2293,3509,5782,2717,1059,1,3023,5813,2202,2353,1227,7985,9168,6096,4619,2828,9631,1930,1675,2,0
18537,18537,1,5510,7693,8615,158,4805,7218,0,3842,2865,5586,1423,3281,8160,9646,5075,8504,2657,9163,5084,4719,0,0
18538,18538,2,5604,4926,2764,6696,6077,2939,1,6984,5052,6700,1628,4136,8924,9873,1529,8600,1102,1484,7418,9940,2,1
18539,18539,2,7902,4226,4445,7222,7219,6717,0,2264,2897,2810,7332,6061,4388,9702,9837,6398,2935,7707,1403,8240,1,0
18540,18540,2,1444,62,4613,8400,9556,9685,5,5577,5858,4653,1690,3301,5163,6474,7156,767,8663,8380,2073,9419,1,0
18541,18541,2,4588,808,1312,866,5529,3952,0,2726,61,8090,750,613,5468,7917,3560,6036,5838,5033,6078,7117,1,1
18542,18542,2,3691,1093,5555,5550,6832,4561,5,6925,8863,3086,4604,536,9665,4371,9156,635,3,595,4742,2013,2,0
18543,18543,0,9690,5244,4556,6187,2326,4024,5,6112,3548,9497,10,7149,3329,7033,1595,8931,8434,2899,6731,1844,3,1
18544,18544,1,4613,4651,8678,8637,2910,6318,2,9054,6394,172,8528,4244,3873,2247,7399,6866,7035,1872,6945,5996,2,0
18545,18545,1,6988,3105,3427,7738,5466,8925,2,118,6562,9406,9131,5679,4838,0,3458,7303,2370,5025,3430,6418,1,1
18546,18546,2,6575,4876,9262,8625,5739,3950,3,2095,5671,6396,2929,5415,6723,3795,3185,3590,5673,2521,855,1305,3,1
18547,18547,2,3564,5870,9234,4528,7566,971,0,9966,1386,7537,3226,6183,6158,2591,7442,5529,986,2789,5398,3960,2,1
18548,18548,2,714,3734,3599,1732,7051,4076,1,1110,7590,5124,4375,2159,7353,5938,9038,4262,5807,594,7120,3125,1,1
18549,18549,0,7286,8115,1520,1562,1054,8667,1,1418,5276,9852,312,669,8576,9102,4159,1235,5214,7877,6551,39,3,1
18550,18550,1,9449,992,2617,410,173,3452,1,1494,3718,3149,9960,3327,183,9952,4114,2713,1459,1774,1441,7833,3,0
18551,18551,2,4,2340,7072,7877,9782,3451,1,8798,2470,122,8211,9868,1618,79,2163,3585,1314,9194,1078,6395,3,1
18552,18552,0,4913,804,1717,9959,1971,4294,0,6306,2715,8922,2884,3046,8312,3114,5414,9930,1560,3493,5557,858,0,0
18553,18553,1,4608,658,923,5221,3850,9184,3,7433,6925,4708,7512,505,463,4197,9829,2513,5023,9426,1329,3342,0,1
18554,18554,0,7901,911,1928,5906,3983,4626,2,9404,3599,1209,5951,9423,7393,5600,8589,3039,498,1498,3024,3767,1,1
18555,18555,0,875,6173,7110,5864,1862,682,3,5013,4347,597,9557,2585,6449,6889,226,4900,8392,4185,9468,4894,0,1
18556,18556,0,8336,561,6737,2268,1956,4189,3,5301,5495,5416,4966,7283,24,6172,4026,9626,8835,8702,5872,8346,1,1
18557,18557,2,5994,5521,2684,671,563,9613,5,2577,3083,3445,6566,2325,1320,4047,1881,454,25,2573,5443,3787,0,1
18558,18558,0,7628,4750,5933,8447,4269,3918,5,4747,300,9905,2453,1079,3826,3003,8794,6112,1267,3938,7679,5483,2,0
18559,18559,2,8688,7393,6649,6330,5399,4725,1,3419,2532,7051,7040,1938,5208,8448,9743,7054,4487,1580,7353,340,2,1
18560,18560,2,4967,8761,2872,1981,6499,8247,4,258,3016,6198,2717,1550,8270,730,1896,7276,3771,6708,6969,1517,3,1
18561,18561,0,2880,4247,9996,6845,3479,5860,3,8614,9864,2512,4815,6351,2416,5983,6677,3026,1635,5705,5336,7704,2,0
18562,18562,2,2875,8809,7764,946,7992,1185,5,5746,5376,5546,2697,6116,4235,7266,2785,9602,328,193,3115,2167,0,0
18563,18563,1,3478,4284,4799,1982,5246,1768,5,3518,2445,3331,7981,2143,2842,5885,8889,2259,4292,2234,84,2672,1,0
18564,18564,2,7263,3554,9798,4604,5771,1691,3,2601,3374,2249,8280,5693,8346,1124,3964,2045,1025,4681,3404,9411,2,1
18565,18565,2,4983,2497,2782,7643,9574,2794,2,6837,6387,6600,9026,3234,2880,7023,9844,7433,9861,4533,1184,803,0,0
18566,18566,2,1192,3753,6465,4204,5508,3829,3,9608,7285,1856,362,7315,9741,3257,3128,5652,9317,1200,1107,1611,1,0
18567,18567,2,8603,2904,3448,4035,2126,7965,1,828,3014,3058,9134,7263,2313,3149,805,1748,5551,7037,712,2784,0,1
18568,18568,0,5687,1330,6344,34,9475,8555,5,8875,4556,6382,8749,9639,5849,4727,4892,6760,1926,792,1038,5011,0,0
18569,18569,0,176,6904,4221,5536,1170,3869,1,413,3826,3806,4470,3965,2605,2545,328,6519,6057,2861,31,5736,1,1
18570,18570,1,4817,9639,2237,8363,750,7339,1,2127,8252,6406,3477,7942,2275,9855,5324,6116,4593,2691,6032,5773,2,0
18571,18571,2,3243,5806,4821,5369,4795,6261,4,2926,9602,4900,4374,3344,327,8890,3669,4437,2327,2737,9654,6078,2,1
18572,18572,0,9384,5269,5624,7442,9294,2989,3,1663,1181,5265,1742,5476,6902,9472,675,1864,1721,1066,1014,3817,1,0
18573,18573,0,6872,9986,3556,3752,5350,1908,1,7233,1208,5156,3053,3865,2013,4682,9655,3914,5099,9228,4713,3413,0,0
18574,18574,1,8947,6596,6334,6447,5801,7549,0,6596,1279,4050,3054,8379,8930,7671,7489,2488,997,8223,1545,7069,0,0
18575,18575,1,6033,6094,7162,4597,1091,1669,1,716,4254,5179,5277,6676,6839,1456,7167,3851,9321,4414,6994,3871,3,0
18576,18576,0,1012,5583,8198,6056,1619,9505,5,8883,3251,7558,4096,5218,2475,903,6834,3242,3042,6890,9261,2654,1,1
18577,18577,1,7286,3390,9900,8150,5450,5565,5,7659,1272,3879,8711,7537,6392,2834,9265,9969,8522,1398,5613,8404,1,1
18578,18578,0,2584,4780,4814,4614,7812,2106,0,1379,9561,3060,2944,5800,4997,1941,3061,3984,7687,3226,7925,3380,3,1
18579,18579,1,3313,7818,5181,6543,9128,477,4,8549,8303,6998,4464,2328,8165,944,6302,9467,3616,5696,4269,1018,0,0
18580,18580,1,2898,9736,7645,3529,6990,4565,4,9158,2000,8119,5829,3554,42,2037,5745,526,3600,64,8428,7348,0,0
18581,18581,0,4347,7177,6094,7546,5214,2588,5,7437,4246,6552,5028,7677,8403,6570,7116,1443,6121,7899,9138,668,3,1
18582,18582,0,1032,1193,9816,4388,9447,3329,4,257,5680,312,9536,4686,7173,8763,846,5880,8295,6982,9111,4285,1,0
18583,18583,2,8119,1,9733,3605,9773,4393,2,9510,3334,7786,6919,4602,4425,6388,121,1178,946,4073,3805,954,3,0
18584,18584,0,440,6716,4071,6632,8829,6735,4,6891,4720,6839,6199,9863,1261,6661,9158,5884,3876,6073,7241,3190,3,0
18585,18585,1,5419,4673,7214,6149,9832,1104,5,5194,3147,1800,2342,8147,703,4763,9596,6090,35,596,1370,7765,0,1
18586,18586,1,5268,4265,8840,9225,6439,6522,3,4441,7438,1498,3427,6391,507,2982,9506,7005,2704,4089,9109,9530,2,0
18587,18587,1,6361,3902,1690,3327,2554,1642,2,4043,9658,564,1716,6824,9608,3357,4322,9849,8962,3607,7647,6433,3,1
18588,18588,2,5073,8744,6632,7164,3312,1490,3,6398,8173,8483,2880,9571,2507,3858,8570,9359,4316,9335,7707,9673,0,1
18589,18589,1,3937,9787,9964,2067,1963,8055,0,8792,9931,3797,3127,6368,9788,4221,827,8092,5096,2122,2129,3697,2,0
18590,18590,0,4043,4704,2434,6882,3960,5112,0,7698,3839,6158,6884,7698,9440,8054,2567,1082,3208,11,7258,4899,0,0
18591,18591,2,9921,749,6539,310,2195,26,0,984,1086,51,8080,8648,4309,5589,6481,7252,3476,7099,8344,8700,3,1
18592,18592,0,5254,9094,6626,3721,6022,836,2,2847,9427,3349,7710,9537,1914,6889,8959,197,595,1594,786,4400,3,0
18593,18593,1,9867,8200,4168,6949,987,2947,4,4795,868,717,3269,2409,394,745,5115,6639,7323,465,9735,1047,0,1
18594,18594,0,2046,6079,6759,1639,8579,3758,5,5700,7235,1439,7291,9936,8082,4768,2153,7187,7425,4822,965,7203,3,0
18595,18595,2,9090,8535,6642,7922,2033,6135,5,8669,5423,3519,3983,8398,585,6334,8743,9013,2106,6625,4960,3962,1,0
18596,18596,1,7764,6161,9943,1698,9514,7787,0,4820,5079,7761,8132,8785,2302,5245,8664,8460,8498,5839,1361,4861,0,0
18597,18597,1,3229,6503,7443,3288,2802,3182,2,2261,3142,4059,1132,2723,5983,3373,3829,1885,3251,5901,1817,4810,3,1
18598,18598,2,1734,3569,1825,2028,5637,4148,1,9866,4125,4918,3276,7712,3316,8494,3649,152,9172,8442,1953,791,2,1
18599,18599,0,2885,309,9570,9242,2980,8017,4,6904,9045,5069,9668,3770,5223,5372,7540,8002,7847,4516,3540,278,3,1
18600,18600,0,2291,2242,3474,7783,3292,4558,0,5863,9012,4141,9629,7520,8217,9795,8456,5747,3255,8751,2716,5350,3,1
18601,18601,0,1325,6201,2171,9561,7356,1626,5,2201,7179,4113,4846,1988,3826,4985,9538,5913,4157,6266,1533,6718,1,0
18602,18602,0,6991,6462,5891,4253,3419,5642,2,2774,5857,1025,7813,8142,4051,7584,313,2179,162,5733,9639,1375,2,0
18603,18603,0,5779,7599,4368,2627,9594,4378,2,1625,4456,1338,6094,7773,4600,5069,5827,5950,2665,2792,9678,6196,3,0
18604,18604,1,9185,952,2199,7530,6903,2687,5,5045,7777,3074,4782,2062,8414,5149,461,7683,553,7277,7040,9687,2,0
18605,18605,2,3253,4026,9700,2310,86,6869,0,7091,460,6151,3044,6921,4943,8697,8399,4683,7647,3788,8601,6693,1,0
18606,18606,0,5051,2352,4154,443,7066,4759,4,2393,3203,9796,4420,5836,2690,1722,5998,6637,9823,7616,6934,4857,1,1
18607,18607,1,8284,412,6695,210,8318,298,4,5100,4958,7978,3269,9654,3061,7060,3001,2528,9856,2415,743,1402,0,1
18608,18608,1,8982,7125,5915,7695,9165,5358,5,7776,1869,3418,1167,5878,7785,5361,630,1332,490,6912,7491,2922,2,0
18609,18609,1,7107,9196,3910,2637,1865,940,2,3736,6923,2310,1196,5119,640,8514,6925,265,7700,6508,9521,6858,0,0
18610,18610,1,4956,4407,3448,1204,869,2333,3,7206,2048,8086,2042,3042,605,5420,5999,4179,1059,261,8467,7031,1,0
18611,18611,1,668,9144,8105,572,5443,5099,0,6018,3598,7225,7080,2038,3837,2694,1687,3442,2831,6227,3446,1082,3,1
18612,18612,0,488,7312,4094,5313,2694,1090,4,8893,6236,5020,673,1283,577,9014,6759,7312,7527,1436,3530,5895,2,0
18613,18613,0,8847,8840,79,4391,4584,7169,3,5297,1724,1106,2182,2178,2562,5426,5983,8400,2183,9459,4501,249,1,1
18614,18614,0,3491,7895,2839,3697,4877,3989,4,658,1850,811,4151,6845,9794,6574,4101,6398,365,7101,5375,0,3,0
18615,18615,0,5091,7970,3960,3695,9400,5657,4,1230,4067,6047,9159,6438,4327,7087,2298,3423,6922,1671,7728,3712,0,0
18616,18616,1,7170,2164,5863,189,541,6002,3,4877,9060,5818,7844,8547,3601,8878,7753,9102,8227,8579,3805,2421,1,0
18617,18617,1,4132,1187,4514,872,5049,7267,4,2035,243,380,5540,2347,4091,1269,7183,268,1022,9675,6819,6995,1,0
18618,18618,1,3084,9509,9105,591,2685,4658,0,5445,8945,8518,9149,3801,2112,6209,2642,1018,480,6686,8721,4641,1,1
18619,18619,0,3934,7443,5147,732,1191,7378,1,3705,6953,8091,6807,1470,976,9310,2526,1866,4766,6270,7242,1112,1,1
18620,18620,1,2223,9381,5524,563,1241,7198,0,2815,7519,1698,9713,2104,7752,9447,788,5506,7273,5276,9360,3029,3,0
18621,18621,2,3626,1906,4146,7427,9771,648,5,6072,1992,7411,2083,7234,8648,5344,1388,9937,5357,2534,5451,443,1,1
18622,18622,1,8011,6090,937,680,7563,5902,1,6080,9153,232,2997,2816,2872,2838,1289,2941,8160,5792,808,5590,1,0
18623,18623,0,9174,7363,2571,2680,9079,1156,3,3258,5442,1125,4884,4554,6111,6986,2661,9701,2765,781,5055,8707,2,1
18624,18624,0,7962,9628,6118,679,4749,951,4,171,9398,4969,8737,2373,3325,1860,305,9523,1434,3277,7564,8351,1,1
18625,18625,2,6914,5089,3103,4934,1822,405,2,1042,1434,2965,422,5417,8202,6867,2805,3733,2449,5469,871,1174,1,1
18626,18626,2,3987,4819,4555,9125,2781,6671,3,3595,8863,4655,3076,3562,6019,7277,1767,4321,7947,4273,8609,2934,0,0
18627,18627,1,5851,9211,922,2527,5960,5816,3,1991,1612,118,5224,4985,8727,908,24,8837,4561,12,1136,8081,1,0
18628,18628,0,5248,4080,5881,4655,3419,7351,0,6517,143,3174,2575,4029,1448,7369,915,8319,5813,8973,7974,4103,2,1
18629,18629,2,7058,7985,9006,1197,7533,9301,5,9573,6229,6986,2479,7142,5609,1826,1836,2097,93,6944,6307,355,3,1
18630,18630,2,8362,7880,8337,4865,5904,6235,3,8113,2410,4972,2237,6858,122,1725,9923,7454,91,7830,5980,6257,3,1
18631,18631,2,2906,284,8379,2893,87,6557,1,8118,6920,6814,8833,1796,3232,430,6523,5753,4391,5469,5078,9521,3,0
18632,18632,1,2225,4337,3647,8134,3758,7009,2,5224,3468,7743,4150,8434,9929,3035,3405,2611,110,679,9349,1122,2,1
18633,18633,2,5625,733,7081,6273,9360,2982,3,8948,1691,414,3967,4765,8028,4962,1414,6203,6137,3842,1590,7064,1,1
18634,18634,2,3005,4318,2008,2639,3063,1773,3,5049,1019,9899,8118,9906,4672,9921,7293,6271,3766,6574,950,7618,0,0
18635,18635,2,953,1455,1008,4318,2265,6074,0,1273,2501,7258,925,8866,8485,9386,8598,8429,931,6278,5998,6313,2,0
18636,18636,1,3130,1400,9065,7907,908,1612,2,3807,8015,1481,7537,8684,1407,5977,5851,5055,6336,2442,2510,2032,2,1
18637,18637,2,1920,5556,6559,366,880,6339,4,3439,2162,7533,3274,7575,9446,3452,4914,3875,9125,4798,2826,9069,2,1
18638,18638,2,534,5338,4611,9940,1193,9216,0,5244,1464,147,4135,2587,6165,2609,2768,9636,7817,1953,6767,3411,3,0
18639,18639,1,6625,998,9888,6328,1728,5277,2,5488,6155,5097,9500,6665,7797,7547,7225,8347,8229,8527,6396,1124,0,1
18640,18640,1,5128,3007,8427,1717,6298,2334,4,5370,1438,3921,7323,1142,9141,9550,3694,2723,2105,2067,8824,915,3,0
18641,18641,0,1919,9543,7538,7376,6096,8357,2,1195,4387,9678,1871,16,6460,5558,719,3598,3113,2615,7528,1878,1,1
18642,18642,2,7177,1992,7884,8255,4438,7842,2,3573,400,1789,7024,7153,4261,1400,3896,5571,6552,3729,8151,5372,2,1
18643,18643,2,8122,1933,8259,8398,75,464,2,9971,1489,8678,2448,4862,4310,7998,6579,5098,5342,229,8335,7286,1,1
18644,18644,1,9919,3024,3067,8887,2222,4805,4,1448,3479,5523,2392,2243,3163,6011,655,8068,3105,7946,8410,7669,3,1
18645,18645,0,5459,1573,1042,2774,6451,8699,4,5555,7260,7070,1961,4469,9299,4807,6984,9721,9474,2746,2421,7499,1,0
18646,18646,2,4193,7101,7569,2988,6569,1671,2,8850,9910,431,2738,2147,3595,1883,6320,1480,6132,4582,2992,4121,3,1
18647,18647,0,8090,5603,5950,5947,7419,6944,2,4974,1574,2855,6485,4366,9886,5581,7473,3000,9882,9006,2946,1739,3,1
18648,18648,1,376,7605,490,3832,2481,9747,4,2184,8147,4270,7749,3841,2419,2432,4131,3828,7273,5059,1032,7329,3,0
18649,18649,1,7227,6562,7687,142,125,7144,1,6507,2591,6247,6585,4873,1435,5127,3463,1141,9463,5052,3983,3809,2,0
18650,18650,2,4961,3022,4134,5528,279,7094,5,5998,297,853,8633,1788,1506,3821,467,7446,3994,6544,6654,5269,3,1
18651,18651,1,3651,7693,865,6434,7026,2498,0,9786,3790,9497,3030,5458,6683,3460,5506,997,6426,5976,6537,1882,0,0
18652,18652,1,8480,8439,9315,2032,788,6130,0,2562,2598,4830,1242,8074,5099,6457,5548,978,5425,3253,8052,5,3,0
18653,18653,2,4062,4562,2435,9050,7047,9129,3,8832,2611,6285,7756,6452,9605,4608,8833,7702,1845,8689,3121,5672,2,0
18654,18654,0,2457,7232,1046,4178,1873,2350,3,7408,9381,3020,8476,6821,7962,6269,1896,3036,3099,8160,1488,6881,1,1
18655,18655,0,2609,5430,3844,6598,5784,7283,5,2891,7655,1061,1979,2579,5002,2928,2219,8579,3813,8446,6634,719,0,1
18656,18656,0,8856,9286,7730,2693,914,3661,1,3645,1807,4482,1683,3216,6042,3581,2194,8514,109,4314,1605,8105,3,0
18657,18657,2,5306,3911,5325,205,3103,6476,2,1849,7275,1688,4339,246,4138,265,4607,446,1648,8036,170,9781,3,0
18658,18658,0,6146,2105,4041,4985,9615,371,5,5092,8987,5779,32,3640,3899,767,5968,7238,5227,2605,1978,1190,3,0
18659,18659,1,45,4473,5948,9265,9132,3226,1,3842,6720,7802,5636,1951,9136,4732,5810,6403,3850,276,5748,5366,0,1
18660,18660,1,301,1195,1147,7219,6203,9346,0,9847,4391,5640,3677,490,5495,9396,2024,9541,5509,8478,3710,9952,2,0
